Study,Time,DV,Arm,Dose,DV_CHR,Type_DV,Type_VAR,VAR,LVAR,UVAR,Route,Drug,Dose_freq,Unit_time,Unit_DV,Unit_dose,Source,Figure,Legend
,12.7,15.17789059,,,,,,,,,,,,,,,,,
,12.8,56.84928535,,,,,,,,,,,,,,,,,
,12.8,40.72258459,,,,,,,,,,,,,,,,,
,12.8,15.3069042,,,,,,,,,,,,,,,,,
,12.9,57.10731257,,,,,,,,,,,,,,,,,
,12.9,40.98061181,,,,,,,,,,,,,,,,,
,12.9,15.3069042,,,,,,,,,,,,,,,,,
,13,57.10731257,,,,,,,,,,,,,,,,,
,13,41.23863902,,,,,,,,,,,,,,,,,
,13,15.4359178,,,,,,,,,,,,,,,,,
,13.1,57.23632617,,,,,,,,,,,,,,,,,
,13.1,41.23863902,,,,,,,,,,,,,,,,,
,13.1,15.56493141,,,,,,,,,,,,,,,,,
,13.2,41.49666623,,,,,,,,,,,,,,,,,
,13.2,15.56493141,,,,,,,,,,,,,,,,,
,13.3,42.01272065,,,,,,,,,,,,,,,,,
,13.3,15.56493141,,,,,,,,,,,,,,,,,
,13.4,42.14173426,,,,,,,,,,,,,,,,,
,13.4,15.69394501,,,,,,,,,,,,,,,,,
,13.5,42.27074787,,,,,,,,,,,,,,,,,
,13.5,15.95197223,,,,,,,,,,,,,,,,,
,13.6,42.52877508,,,,,,,,,,,,,,,,,
,13.7,43.0448295,,,,,,,,,,,,,,,,,
,13.8,59.17153026,,,,,,,,,,,,,,,,,
,13.8,43.0448295,,,,,,,,,,,,,,,,,
,13.9,59.30054387,,,,,,,,,,,,,,,,,
,13.9,43.43187032,,,,,,,,,,,,,,,,,
,14,59.30054387,,,,,,,,,,,,,,,,,
,14,43.81891114,,,,,,,,,,,,,,,,,
,14.1,59.55857108,,,,,,,,,,,,,,,,,
,14.1,43.81891114,,,,,,,,,,,,,,,,,
,14.2,59.68758469,,,,,,,,,,,,,,,,,
,14.2,44.20595196,,,,,,,,,,,,,,,,,
,14.3,44.98003359,,,,,,,,,,,,,,,,,
,14.4,45.49608802,,,,,,,,,,,,,,,,,
,14.5,45.49608802,,,,,,,,,,,,,,,,,
,14.5,16.85506747,,,,,,,,,,,,,,,,,
,14.6,45.75411523,,,,,,,,,,,,,,,,,
,14.6,16.98408108,,,,,,,,,,,,,,,,,
,14.7,46.27016966,,,,,,,,,,,,,,,,,
,14.7,16.98408108,,,,,,,,,,,,,,,,,
,14.8,62.0098296,,,,,,,,,,,,,,,,,
,14.8,46.27016966,,,,,,,,,,,,,,,,,
,14.8,17.11309468,,,,,,,,,,,,,,,,,
,14.9,62.39687041,,,,,,,,,,,,,,,,,
,14.9,46.91523769,,,,,,,,,,,,,,,,,
,14.9,17.37112189,,,,,,,,,,,,,,,,,
,15,62.39687041,,,,,,,,,,,,,,,,,
,15,47.68931932,,,,,,,,,,,,,,,,,
,15,17.37112189,,,,,,,,,,,,,,,,,
,15.1,62.65489763,,,,,,,,,,,,,,,,,
,15.1,47.68931932,,,,,,,,,,,,,,,,,
,15.1,17.5001355,,,,,,,,,,,,,,,,,
,15.2,62.91292484,,,,,,,,,,,,,,,,,
,15.2,48.20537375,,,,,,,,,,,,,,,,,
,15.2,17.62914911,,,,,,,,,,,,,,,,,
,15.3,48.59241456,,,,,,,,,,,,,,,,,
,15.4,49.10846899,,,,,,,,,,,,,,,,,
,15.4,17.88717632,,,,,,,,,,,,,,,,,
,15.4,9.888332741,,,,,,,,,,,,,,,,,
,15.5,49.10846899,,,,,,,,,,,,,,,,,
,15.5,18.14520353,,,,,,,,,,,,,,,,,
,15.5,10.01734635,,,,,,,,,,,,,,,,,
,15.6,65.10615614,,,,,,,,,,,,,,,,,
,15.6,50.01156423,,,,,,,,,,,,,,,,,
,15.6,18.27421714,,,,,,,,,,,,,,,,,
,15.6,10.01734635,,,,,,,,,,,,,,,,,
,15.7,65.10615614,,,,,,,,,,,,,,,,,
,15.7,50.65663226,,,,,,,,,,,,,,,,,
,15.7,18.27421714,,,,,,,,,,,,,,,,,
,15.7,10.01734635,,,,,,,,,,,,,,,,,
,15.8,65.49319696,,,,,,,,,,,,,,,,,
,15.8,50.65663226,,,,,,,,,,,,,,,,,
,15.8,18.40323074,,,,,,,,,,,,,,,,,
,15.8,10.14635995,,,,,,,,,,,,,,,,,
,15.9,65.62221057,,,,,,,,,,,,,,,,,
,15.9,51.04367308,,,,,,,,,,,,,,,,,
,15.9,18.53224435,,,,,,,,,,,,,,,,,
,15.9,10.14635995,,,,,,,,,,,,,,,,,
,16,65.75122417,,,,,,,,,,,,,,,,,
,16,51.5597275,,,,,,,,,,,,,,,,,
,16,18.53224435,,,,,,,,,,,,,,,,,
,16,10.27537356,,,,,,,,,,,,,,,,,
,16.1,65.75122417,,,,,,,,,,,,,,,,,
,16.1,51.68874111,,,,,,,,,,,,,,,,,
,16.1,18.79027156,,,,,,,,,,,,,,,,,
,16.1,10.27537356,,,,,,,,,,,,,,,,,
,16.2,66.00925139,,,,,,,,,,,,,,,,,
,16.2,52.20479553,,,,,,,,,,,,,,,,,
,16.2,19.17731238,,,,,,,,,,,,,,,,,
,16.3,68.20248269,,,,,,,,,,,,,,,,,
,16.3,52.72084996,,,,,,,,,,,,,,,,,
,16.3,19.30632598,,,,,,,,,,,,,,,,,
,16.4,68.20248269,,,,,,,,,,,,,,,,,
,16.4,53.23690438,,,,,,,,,,,,,,,,,
,16.4,19.30632598,,,,,,,,,,,,,,,,,
,16.5,68.33149629,,,,,,,,,,,,,,,,,
,16.5,53.23690438,,,,,,,,,,,,,,,,,
,16.5,19.30632598,,,,,,,,,,,,,,,,,
,16.6,68.33149629,,,,,,,,,,,,,,,,,
,16.6,53.23690438,,,,,,,,,,,,,,,,,
,16.6,19.17731238,,,,,,,,,,,,,,,,,
,16.7,68.33149629,,,,,,,,,,,,,,,,,
,16.7,52.97887717,,,,,,,,,,,,,,,,,
,16.7,19.17731238,,,,,,,,,,,,,,,,,
,16.8,68.07346908,,,,,,,,,,,,,,,,,
,16.8,52.97887717,,,,,,,,,,,,,,,,,
,16.8,18.79027156,,,,,,,,,,,,,,,,,
,16.9,52.07578193,,,,,,,,,,,,,,,,,
,16.9,18.53224435,,,,,,,,,,,,,,,,,
,17,65.36418335,,,,,,,,,,,,,,,,,
,17,51.04367308,,,,,,,,,,,,,,,,,
,17,18.14520353,,,,,,,,,,,,,,,,,
,17.1,65.36418335,,,,,,,,,,,,,,,,,
,17.1,50.14057784,,,,,,,,,,,,,,,,,
,17.1,18.14520353,,,,,,,,,,,,,,,,,
,17.2,65.10615614,,,,,,,,,,,,,,,,,
,17.2,50.14057784,,,,,,,,,,,,,,,,,
,17.2,17.75816271,,,,,,,,,,,,,,,,,
,17.2,9.630305529,,,,,,,,,,,,,,,,,
,17.3,64.84812893,,,,,,,,,,,,,,,,,
,17.3,48.97945538,,,,,,,,,,,,,,,,,
,17.3,9.501291923,,,,,,,,,,,,,,,,,
,17.4,63.55799287,,,,,,,,,,,,,,,,,
,17.4,47.68931932,,,,,,,,,,,,,,,,,
,17.4,17.5001355,,,,,,,,,,,,,,,,,
,17.4,9.372278317,,,,,,,,,,,,,,,,,
,17.5,62.0098296,,,,,,,,,,,,,,,,,
,17.5,47.3022785,,,,,,,,,,,,,,,,,
,17.5,9.114251105,,,,,,,,,,,,,,,,,
,17.6,61.88081599,,,,,,,,,,,,,,,,,
,17.6,46.14115605,,,,,,,,,,,,,,,,,
,17.7,61.75180238,,,,,,,,,,,,,,,,,
,17.7,45.36707441,,,,,,,,,,,,,,,,,
,17.8,61.75180238,,,,,,,,,,,,,,,,,
,17.8,44.20595196,,,,,,,,,,,,,,,,,
,17.9,61.36476157,,,,,,,,,,,,,,,,,
,17.9,44.20595196,,,,,,,,,,,,,,,,,
,17.9,15.82295862,,,,,,,,,,,,,,,,,
,18,58.78448944,,,,,,,,,,,,,,,,,
,18,42.78680229,,,,,,,,,,,,,,,,,
,18,15.69394501,,,,,,,,,,,,,,,,,
,18.1,58.39744863,,,,,,,,,,,,,,,,,
,18.1,42.01272065,,,,,,,,,,,,,,,,,
,18.1,15.69394501,,,,,,,,,,,,,,,,,
,18.2,58.39744863,,,,,,,,,,,,,,,,,
,18.2,41.36765262,,,,,,,,,,,,,,,,,
,18.3,58.13942141,,,,,,,,,,,,,,,,,
,18.3,41.36765262,,,,,,,,,,,,,,,,,
,18.3,15.3069042,,,,,,,,,,,,,,,,,
,18.4,57.8813942,,,,,,,,,,,,,,,,,
,18.4,40.8515982,,,,,,,,,,,,,,,,,
,18.4,14.91986338,,,,,,,,,,,,,,,,,
,18.5,57.8813942,,,,,,,,,,,,,,,,,
,18.5,40.33554378,,,,,,,,,,,,,,,,,
,18.5,14.91986338,,,,,,,,,,,,,,,,,
,18.6,40.33554378,,,,,,,,,,,,,,,,,
,18.6,14.79084977,,,,,,,,,,,,,,,,,
,18.7,55.8171765,,,,,,,,,,,,,,,,,
,18.7,39.69047575,,,,,,,,,,,,,,,,,
,18.8,55.6881629,,,,,,,,,,,,,,,,,
,18.8,39.56146214,,,,,,,,,,,,,,,,,
,18.9,55.6881629,,,,,,,,,,,,,,,,,
,18.9,39.30343493,,,,,,,,,,,,,,,,,
,19,55.55914929,,,,,,,,,,,,,,,,,
,19,39.30343493,,,,,,,,,,,,,,,,,
,19.1,55.17210847,,,,,,,,,,,,,,,,,
,19.1,39.04540771,,,,,,,,,,,,,,,,,
,19.2,55.17210847,,,,,,,,,,,,,,,,,
,19.2,38.7873805,,,,,,,,,,,,,,,,,
,19.3,55.04309487,,,,,,,,,,,,,,,,,
,19.3,38.7873805,,,,,,,,,,,,,,,,,
,19.4,38.7873805,,,,,,,,,,,,,,,,,
,19.5,38.6583669,,,,,,,,,,,,,,,,,
,19.6,38.6583669,,,,,,,,,,,,,,,,,
,19.6,14.27479535,,,,,,,,,,,,,,,,,
,19.7,38.6583669,,,,,,,,,,,,,,,,,
,19.7,14.27479535,,,,,,,,,,,,,,,,,
,19.8,38.7873805,,,,,,,,,,,,,,,,,
,19.8,14.27479535,,,,,,,,,,,,,,,,,
,19.9,38.7873805,,,,,,,,,,,,,,,,,
,19.9,14.27479535,,,,,,,,,,,,,,,,,
,20,38.7873805,,,,,,,,,,,,,,,,,
,20,14.40380895,,,,,,,,,,,,,,,,,
,20.1,38.91639411,,,,,,,,,,,,,,,,,
,20.1,14.40380895,,,,,,,,,,,,,,,,,
,20.2,55.04309487,,,,,,,,,,,,,,,,,
,20.2,39.17442132,,,,,,,,,,,,,,,,,
,20.2,14.40380895,,,,,,,,,,,,,,,,,
,20.3,55.04309487,,,,,,,,,,,,,,,,,
,20.3,39.30343493,,,,,,,,,,,,,,,,,
,20.3,14.66183617,,,,,,,,,,,,,,,,,
,20.4,55.17210847,,,,,,,,,,,,,,,,,
,20.4,39.30343493,,,,,,,,,,,,,,,,,
,20.4,14.66183617,,,,,,,,,,,,,,,,,
,20.5,55.43013569,,,,,,,,,,,,,,,,,
,20.5,39.69047575,,,,,,,,,,,,,,,,,
,20.6,55.43013569,,,,,,,,,,,,,,,,,
,20.6,39.94850296,,,,,,,,,,,,,,,,,
,20.7,55.55914929,,,,,,,,,,,,,,,,,
,20.7,39.94850296,,,,,,,,,,,,,,,,,
,20.8,55.8171765,,,,,,,,,,,,,,,,,
,20.8,40.20653017,,,,,,,,,,,,,,,,,
,20.9,55.8171765,,,,,,,,,,,,,,,,,
,20.9,40.46455738,,,,,,,,,,,,,,,,,
,21,55.94619011,,,,,,,,,,,,,,,,,
,21,40.72258459,,,,,,,,,,,,,,,,,
,21.1,40.8515982,,,,,,,,,,,,,,,,,
,21.2,41.23863902,,,,,,,,,,,,,,,,,
,21.3,41.49666623,,,,,,,,,,,,,,,,,
,21.4,41.49666623,,,,,,,,,,,,,,,,,
,21.5,41.75469344,,,,,,,,,,,,,,,,,
,21.5,15.3069042,,,,,,,,,,,,,,,,,
,21.6,42.27074787,,,,,,,,,,,,,,,,,
,21.6,15.3069042,,,,,,,,,,,,,,,,,
,21.7,57.8813942,,,,,,,,,,,,,,,,,
,21.7,42.27074787,,,,,,,,,,,,,,,,,
,21.7,15.4359178,,,,,,,,,,,,,,,,,
,21.8,58.13942141,,,,,,,,,,,,,,,,,
,21.8,42.78680229,,,,,,,,,,,,,,,,,
,21.8,15.56493141,,,,,,,,,,,,,,,,,
,21.9,58.39744863,,,,,,,,,,,,,,,,,
,21.9,43.0448295,,,,,,,,,,,,,,,,,
,21.9,15.56493141,,,,,,,,,,,,,,,,,
,22,58.39744863,,,,,,,,,,,,,,,,,
,22,43.68989753,,,,,,,,,,,,,,,,,
,22,15.56493141,,,,,,,,,,,,,,,,,
,22.1,58.65547584,,,,,,,,,,,,,,,,,
,22.1,43.68989753,,,,,,,,,,,,,,,,,
,22.1,15.82295862,,,,,,,,,,,,,,,,,
,22.2,44.07693835,,,,,,,,,,,,,,,,,
,22.2,15.95197223,,,,,,,,,,,,,,,,,
,22.3,44.72200638,,,,,,,,,,,,,,,,,
,22.3,15.95197223,,,,,,,,,,,,,,,,,
,22.4,44.72200638,,,,,,,,,,,,,,,,,
,22.5,60.71969354,,,,,,,,,,,,,,,,,
,22.5,45.23806081,,,,,,,,,,,,,,,,,
,22.6,60.71969354,,,,,,,,,,,,,,,,,
,22.6,45.49608802,,,,,,,,,,,,,,,,,
,22.7,60.71969354,,,,,,,,,,,,,,,,,
,22.7,45.49608802,,,,,,,,,,,,,,,,,
,22.8,61.10673435,,,,,,,,,,,,,,,,,
,22.8,46.01214244,,,,,,,,,,,,,,,,,
,22.9,61.49377517,,,,,,,,,,,,,,,,,
,22.9,46.78622408,,,,,,,,,,,,,,,,,
,23,61.49377517,,,,,,,,,,,,,,,,,
,23,47.3022785,,,,,,,,,,,,,,,,,
,23.1,47.3022785,,,,,,,,,,,,,,,,,
,23.2,47.81833293,,,,,,,,,,,,,,,,,
,23.2,16.85506747,,,,,,,,,,,,,,,,,
,23.3,48.33438735,,,,,,,,,,,,,,,,,
,23.3,16.85506747,,,,,,,,,,,,,,,,,
,23.4,48.33438735,,,,,,,,,,,,,,,,,
,23.4,17.11309468,,,,,,,,,,,,,,,,,
,23.5,63.94503369,,,,,,,,,,,,,,,,,
,23.5,48.85044178,,,,,,,,,,,,,,,,,
,23.5,17.37112189,,,,,,,,,,,,,,,,,
,23.6,64.2030609,,,,,,,,,,,,,,,,,
,23.6,49.75353702,,,,,,,,,,,,,,,,,
,23.6,17.37112189,,,,,,,,,,,,,,,,,
,23.7,64.33207451,,,,,,,,,,,,,,,,,
,23.7,50.01156423,,,,,,,,,,,,,,,,,
,23.7,17.62914911,,,,,,,,,,,,,,,,,
,23.8,50.26959144,,,,,,,,,,,,,,,,,
,23.8,17.75816271,,,,,,,,,,,,,,,,,
,23.9,50.52761866,,,,,,,,,,,,,,,,,
,23.9,17.88717632,,,,,,,,,,,,,,,,,
,24,51.30170029,,,,,,,,,,,,,,,,,
,24,17.88717632,,,,,,,,,,,,,,,,,
,24.1,66.91234663,,,,,,,,,,,,,,,,,
,24.1,51.30170029,,,,,,,,,,,,,,,,,
,24.1,18.27421714,,,,,,,,,,,,,,,,,
,24.2,67.42840105,,,,,,,,,,,,,,,,,
,24.2,51.94676832,,,,,,,,,,,,,,,,,
,24.2,18.40323074,,,,,,,,,,,,,,,,,
,24.2,10.40438717,,,,,,,,,,,,,,,,,
,24.3,67.42840105,,,,,,,,,,,,,,,,,
,24.3,52.59183635,,,,,,,,,,,,,,,,,
,24.3,18.40323074,,,,,,,,,,,,,,,,,
,24.3,10.27537356,,,,,,,,,,,,,,,,,
,24.4,67.55741466,,,,,,,,,,,,,,,,,
,24.4,52.59183635,,,,,,,,,,,,,,,,,
,24.4,18.66125795,,,,,,,,,,,,,,,,,
,24.4,10.27537356,,,,,,,,,,,,,,,,,
,24.5,52.97887717,,,,,,,,,,,,,,,,,
,24.5,18.66125795,,,,,,,,,,,,,,,,,
,24.5,10.27537356,,,,,,,,,,,,,,,,,
,24.6,52.84986357,,,,,,,,,,,,,,,,,
,24.6,18.66125795,,,,,,,,,,,,,,,,,
,24.6,10.14635995,,,,,,,,,,,,,,,,,
,24.7,52.20479553,,,,,,,,,,,,,,,,,
,24.7,18.53224435,,,,,,,,,,,,,,,,,
,24.7,10.14635995,,,,,,,,,,,,,,,,,
,24.8,66.65431942,,,,,,,,,,,,,,,,,
,24.8,52.20479553,,,,,,,,,,,,,,,,,
,24.8,18.27421714,,,,,,,,,,,,,,,,,
,24.8,10.14635995,,,,,,,,,,,,,,,,,
,24.9,66.2672786,,,,,,,,,,,,,,,,,
,24.9,51.4307139,,,,,,,,,,,,,,,,,
,24.9,18.01618992,,,,,,,,,,,,,,,,,
,24.9,10.01734635,,,,,,,,,,,,,,,,,
,25,66.2672786,,,,,,,,,,,,,,,,,
,25,50.65663226,,,,,,,,,,,,,,,,,
,25,18.01618992,,,,,,,,,,,,,,,,,
,25,10.01734635,,,,,,,,,,,,,,,,,
,25.1,66.13826499,,,,,,,,,,,,,,,,,
,25.1,50.65663226,,,,,,,,,,,,,,,,,
,25.1,9.888332741,,,,,,,,,,,,,,,,,
,25.2,65.88023778,,,,,,,,,,,,,,,,,
,25.2,49.88255063,,,,,,,,,,,,,,,,,
,25.2,17.11309468,,,,,,,,,,,,,,,,,
,25.3,62.91292484,,,,,,,,,,,,,,,,,
,25.3,47.81833293,,,,,,,,,,,,,,,,,
,25.3,17.11309468,,,,,,,,,,,,,,,,,
,25.4,62.91292484,,,,,,,,,,,,,,,,,
,25.4,46.65721047,,,,,,,,,,,,,,,,,
,25.4,16.85506747,,,,,,,,,,,,,,,,,
,25.5,62.78391123,,,,,,,,,,,,,,,,,
,25.5,46.65721047,,,,,,,,,,,,,,,,,
,25.5,16.59704026,,,,,,,,,,,,,,,,,
,25.6,62.26785681,,,,,,,,,,,,,,,,,
,25.6,45.75411523,,,,,,,,,,,,,,,,,
,25.6,16.33901304,,,,,,,,,,,,,,,,,
,25.7,60.84870714,,,,,,,,,,,,,,,,,
,25.7,44.20595196,,,,,,,,,,,,,,,,,
,25.7,16.33901304,,,,,,,,,,,,,,,,,
,25.8,59.81659829,,,,,,,,,,,,,,,,,
,25.8,43.81891114,,,,,,,,,,,,,,,,,
,25.8,15.95197223,,,,,,,,,,,,,,,,,
,25.9,59.68758469,,,,,,,,,,,,,,,,,
,25.9,43.30285672,,,,,,,,,,,,,,,,,
,26,59.04251666,,,,,,,,,,,,,,,,,
,26,42.01272065,,,,,,,,,,,,,,,,,
,26.1,59.04251666,,,,,,,,,,,,,,,,,
,26.1,41.23863902,,,,,,,,,,,,,,,,,
,26.2,41.23863902,,,,,,,,,,,,,,,,,
,26.3,40.8515982,,,,,,,,,,,,,,,,,
,26.4,56.46224454,,,,,,,,,,,,,,,,,
,26.4,40.33554378,,,,,,,,,,,,,,,,,
,26.5,56.46224454,,,,,,,,,,,,,,,,,
,26.5,39.69047575,,,,,,,,,,,,,,,,,
,26.6,55.94619011,,,,,,,,,,,,,,,,,
,26.6,39.69047575,,,,,,,,,,,,,,,,,
,26.7,55.94619011,,,,,,,,,,,,,,,,,
,26.7,39.30343493,,,,,,,,,,,,,,,,,
,26.7,14.53282256,,,,,,,,,,,,,,,,,
,26.8,55.94619011,,,,,,,,,,,,,,,,,
,26.8,39.04540771,,,,,,,,,,,,,,,,,
,26.8,14.40380895,,,,,,,,,,,,,,,,,
,26.9,39.04540771,,,,,,,,,,,,,,,,,
,26.9,14.27479535,,,,,,,,,,,,,,,,,
,27,38.7873805,,,,,,,,,,,,,,,,,
,27,14.27479535,,,,,,,,,,,,,,,,,
,27.1,38.7873805,,,,,,,,,,,,,,,,,
,27.1,14.27479535,,,,,,,,,,,,,,,,,
,27.2,38.40033968,,,,,,,,,,,,,,,,,
,27.2,14.27479535,,,,,,,,,,,,,,,,,
,27.3,38.40033968,,,,,,,,,,,,,,,,,
,27.3,14.27479535,,,,,,,,,,,,,,,,,
,27.4,38.40033968,,,,,,,,,,,,,,,,,
,27.4,14.27479535,,,,,,,,,,,,,,,,,
,27.5,38.40033968,,,,,,,,,,,,,,,,,
,27.5,14.27479535,,,,,,,,,,,,,,,,,
,27.6,54.39802684,,,,,,,,,,,,,,,,,
,27.6,38.40033968,,,,,,,,,,,,,,,,,
,27.6,14.27479535,,,,,,,,,,,,,,,,,
,27.7,54.52704044,,,,,,,,,,,,,,,,,
,27.7,38.40033968,,,,,,,,,,,,,,,,,
,27.7,14.01676814,,,,,,,,,,,,,,,,,
,27.8,54.52704044,,,,,,,,,,,,,,,,,
,27.8,38.52935329,,,,,,,,,,,,,,,,,
,27.8,14.01676814,,,,,,,,,,,,,,,,,
,27.9,54.52704044,,,,,,,,,,,,,,,,,
,27.9,38.7873805,,,,,,,,,,,,,,,,,
,27.9,8.211155862,,,,,,,,,,,,,,,,,
,28,54.52704044,,,,,,,,,,,,,,,,,
,28,38.7873805,,,,,,,,,,,,,,,,,
,28,8.211155862,,,,,,,,,,,,,,,,,
,28.1,54.78506766,,,,,,,,,,,,,,,,,
,28.1,38.91639411,,,,,,,,,,,,,,,,,
,28.1,8.211155862,,,,,,,,,,,,,,,,,
,28.2,54.78506766,,,,,,,,,,,,,,,,,
,28.2,39.17442132,,,,,,,,,,,,,,,,,
,28.2,8.211155862,,,,,,,,,,,,,,,,,
,28.3,54.78506766,,,,,,,,,,,,,,,,,
,28.3,39.17442132,,,,,,,,,,,,,,,,,
,28.4,39.43244853,,,,,,,,,,,,,,,,,
,28.5,39.56146214,,,,,,,,,,,,,,,,,
,28.6,39.56146214,,,,,,,,,,,,,,,,,
,28.6,14.53282256,,,,,,,,,,,,,,,,,
,28.7,39.81948935,,,,,,,,,,,,,,,,,
,28.7,14.53282256,,,,,,,,,,,,,,,,,
,28.8,40.20653017,,,,,,,,,,,,,,,,,
,28.8,14.53282256,,,,,,,,,,,,,,,,,
,28.9,40.59357099,,,,,,,,,,,,,,,,,
,28.9,14.66183617,,,,,,,,,,,,,,,,,
,29,40.59357099,,,,,,,,,,,,,,,,,
,29,14.66183617,,,,,,,,,,,,,,,,,
,29.1,56.46224454,,,,,,,,,,,,,,,,,
,29.1,40.98061181,,,,,,,,,,,,,,,,,
,29.1,14.79084977,,,,,,,,,,,,,,,,,
,29.2,56.46224454,,,,,,,,,,,,,,,,,
,29.2,41.23863902,,,,,,,,,,,,,,,,,
,29.2,14.79084977,,,,,,,,,,,,,,,,,
,29.3,56.59125814,,,,,,,,,,,,,,,,,
,29.3,41.23863902,,,,,,,,,,,,,,,,,
,29.3,14.91986338,,,,,,,,,,,,,,,,,
,29.4,56.97829896,,,,,,,,,,,,,,,,,
,29.4,41.49666623,,,,,,,,,,,,,,,,,
