Study,Time,DV,Arm,Dose,DV_CHR,Type_DV,Type_VAR,VAR,LVAR,UVAR,Route,Drug,Dose_freq,Unit_time,Unit_DV,Unit_dose,Source,Figure,Legend
,29.4,15.17789059,,,,,,,,,,,,,,,,,
,29.5,57.10731257,,,,,,,,,,,,,,,,,
,29.5,42.01272065,,,,,,,,,,,,,,,,,
,29.5,15.17789059,,,,,,,,,,,,,,,,,
,29.6,57.10731257,,,,,,,,,,,,,,,,,
,29.6,42.39976147,,,,,,,,,,,,,,,,,
,29.7,42.39976147,,,,,,,,,,,,,,,,,
,29.8,42.78680229,,,,,,,,,,,,,,,,,
,29.9,43.0448295,,,,,,,,,,,,,,,,,
,30,43.0448295,,,,,,,,,,,,,,,,,
,30.1,59.17153026,,,,,,,,,,,,,,,,,
,30.1,43.68989753,,,,,,,,,,,,,,,,,
,30.2,59.17153026,,,,,,,,,,,,,,,,,
,30.2,44.33496556,,,,,,,,,,,,,,,,,
,30.3,59.42955748,,,,,,,,,,,,,,,,,
,30.3,44.33496556,,,,,,,,,,,,,,,,,
,30.4,59.81659829,,,,,,,,,,,,,,,,,
,30.4,44.98003359,,,,,,,,,,,,,,,,,
,30.4,15.95197223,,,,,,,,,,,,,,,,,
,30.5,60.07462551,,,,,,,,,,,,,,,,,
,30.5,45.36707441,,,,,,,,,,,,,,,,,
,30.5,15.95197223,,,,,,,,,,,,,,,,,
,30.6,60.07462551,,,,,,,,,,,,,,,,,
,30.6,45.75411523,,,,,,,,,,,,,,,,,
,30.6,15.95197223,,,,,,,,,,,,,,,,,
,30.7,60.20363911,,,,,,,,,,,,,,,,,
,30.7,45.75411523,,,,,,,,,,,,,,,,,
,30.7,16.20999944,,,,,,,,,,,,,,,,,
,30.8,46.27016966,,,,,,,,,,,,,,,,,
,30.8,16.33901304,,,,,,,,,,,,,,,,,
,30.9,46.91523769,,,,,,,,,,,,,,,,,
,30.9,16.33901304,,,,,,,,,,,,,,,,,
,31,46.91523769,,,,,,,,,,,,,,,,,
,31,16.59704026,,,,,,,,,,,,,,,,,
,31.1,62.39687041,,,,,,,,,,,,,,,,,
,31.1,47.43129211,,,,,,,,,,,,,,,,,
,31.1,16.59704026,,,,,,,,,,,,,,,,,
,31.2,62.52588402,,,,,,,,,,,,,,,,,
,31.2,47.81833293,,,,,,,,,,,,,,,,,
,31.2,16.59704026,,,,,,,,,,,,,,,,,
,31.3,62.52588402,,,,,,,,,,,,,,,,,
,31.3,48.07636014,,,,,,,,,,,,,,,,,
,31.3,16.85506747,,,,,,,,,,,,,,,,,
,31.4,63.04193845,,,,,,,,,,,,,,,,,
,31.4,48.46340096,,,,,,,,,,,,,,,,,
,31.5,63.29996566,,,,,,,,,,,,,,,,,
,31.5,49.23748259,,,,,,,,,,,,,,,,,
,31.6,63.29996566,,,,,,,,,,,,,,,,,
,31.6,49.75353702,,,,,,,,,,,,,,,,,
,31.7,49.75353702,,,,,,,,,,,,,,,,,
,31.8,65.75122417,,,,,,,,,,,,,,,,,
,31.8,50.39860505,,,,,,,,,,,,,,,,,
,31.8,9.630305529,,,,,,,,,,,,,,,,,
,31.9,65.75122417,,,,,,,,,,,,,,,,,
,31.9,50.78564587,,,,,,,,,,,,,,,,,
,31.9,9.630305529,,,,,,,,,,,,,,,,,
,32,65.88023778,,,,,,,,,,,,,,,,,
,32,50.78564587,,,,,,,,,,,,,,,,,
,32,9.759319135,,,,,,,,,,,,,,,,,
,32.1,66.13826499,,,,,,,,,,,,,,,,,
,32.1,51.4307139,,,,,,,,,,,,,,,,,
,32.1,18.01618992,,,,,,,,,,,,,,,,,
,32.1,9.888332741,,,,,,,,,,,,,,,,,
,32.2,52.07578193,,,,,,,,,,,,,,,,,
,32.2,18.01618992,,,,,,,,,,,,,,,,,
,32.2,10.01734635,,,,,,,,,,,,,,,,,
,32.3,52.46282275,,,,,,,,,,,,,,,,,
,32.3,18.14520353,,,,,,,,,,,,,,,,,
,32.3,10.01734635,,,,,,,,,,,,,,,,,
,32.4,52.46282275,,,,,,,,,,,,,,,,,
,32.4,18.27421714,,,,,,,,,,,,,,,,,
,32.5,68.20248269,,,,,,,,,,,,,,,,,
,32.5,52.72084996,,,,,,,,,,,,,,,,,
,32.5,18.27421714,,,,,,,,,,,,,,,,,
,32.6,68.20248269,,,,,,,,,,,,,,,,,
,32.6,52.46282275,,,,,,,,,,,,,,,,,
,32.6,18.27421714,,,,,,,,,,,,,,,,,
,32.7,67.68642826,,,,,,,,,,,,,,,,,
,32.7,52.46282275,,,,,,,,,,,,,,,,,
,32.7,18.14520353,,,,,,,,,,,,,,,,,
,32.8,67.42840105,,,,,,,,,,,,,,,,,
,32.8,51.68874111,,,,,,,,,,,,,,,,,
,32.8,18.01618992,,,,,,,,,,,,,,,,,
,32.9,67.42840105,,,,,,,,,,,,,,,,,
,32.9,51.17268669,,,,,,,,,,,,,,,,,
,32.9,18.01618992,,,,,,,,,,,,,,,,,
,33,67.04136023,,,,,,,,,,,,,,,,,
,33,50.52761866,,,,,,,,,,,,,,,,,
,33,17.62914911,,,,,,,,,,,,,,,,,
,33.1,64.59010172,,,,,,,,,,,,,,,,,
,33.1,50.14057784,,,,,,,,,,,,,,,,,
,33.1,17.37112189,,,,,,,,,,,,,,,,,
,33.2,64.46108811,,,,,,,,,,,,,,,,,
,33.2,49.3664962,,,,,,,,,,,,,,,,,
,33.3,64.46108811,,,,,,,,,,,,,,,,,
,33.3,47.43129211,,,,,,,,,,,,,,,,,
,33.4,47.43129211,,,,,,,,,,,,,,,,,
,33.5,61.23574796,,,,,,,,,,,,,,,,,
,33.5,46.01214244,,,,,,,,,,,,,,,,,
,33.6,61.10673435,,,,,,,,,,,,,,,,,
,33.6,45.23806081,,,,,,,,,,,,,,,,,
,33.7,61.10673435,,,,,,,,,,,,,,,,,
,33.7,43.94792475,,,,,,,,,,,,,,,,,
,33.8,60.59067993,,,,,,,,,,,,,,,,,
,33.8,43.94792475,,,,,,,,,,,,,,,,,
,33.9,58.26843502,,,,,,,,,,,,,,,,,
,33.9,42.78680229,,,,,,,,,,,,,,,,,
,33.9,15.3069042,,,,,,,,,,,,,,,,,
,34,58.26843502,,,,,,,,,,,,,,,,,
,34,41.75469344,,,,,,,,,,,,,,,,,
,34,15.3069042,,,,,,,,,,,,,,,,,
,34.1,57.8813942,,,,,,,,,,,,,,,,,
,34.1,41.62567984,,,,,,,,,,,,,,,,,
,34.1,15.17789059,,,,,,,,,,,,,,,,,
,34.2,57.62336699,,,,,,,,,,,,,,,,,
,34.2,41.10962541,,,,,,,,,,,,,,,,,
,34.2,14.91986338,,,,,,,,,,,,,,,,,
,34.3,57.36533978,,,,,,,,,,,,,,,,,
,34.3,40.46455738,,,,,,,,,,,,,,,,,
,34.3,14.91986338,,,,,,,,,,,,,,,,,
,34.4,57.36533978,,,,,,,,,,,,,,,,,
,34.4,40.07751656,,,,,,,,,,,,,,,,,
,34.4,14.79084977,,,,,,,,,,,,,,,,,
,34.5,40.07751656,,,,,,,,,,,,,,,,,
,34.5,14.53282256,,,,,,,,,,,,,,,,,
,34.6,39.43244853,,,,,,,,,,,,,,,,,
,34.6,14.53282256,,,,,,,,,,,,,,,,,
,34.7,55.17210847,,,,,,,,,,,,,,,,,
,34.7,39.17442132,,,,,,,,,,,,,,,,,
,34.7,14.53282256,,,,,,,,,,,,,,,,,
,34.8,55.17210847,,,,,,,,,,,,,,,,,
,34.8,38.91639411,,,,,,,,,,,,,,,,,
,34.8,14.27479535,,,,,,,,,,,,,,,,,
,34.9,55.17210847,,,,,,,,,,,,,,,,,
,34.9,38.91639411,,,,,,,,,,,,,,,,,
,35,54.91408126,,,,,,,,,,,,,,,,,
,35,38.7873805,,,,,,,,,,,,,,,,,
,35.1,54.91408126,,,,,,,,,,,,,,,,,
,35.1,38.52935329,,,,,,,,,,,,,,,,,
,35.2,54.78506766,,,,,,,,,,,,,,,,,
,35.2,38.52935329,,,,,,,,,,,,,,,,,
,35.2,8.211155862,,,,,,,,,,,,,,,,,
,35.3,54.52704044,,,,,,,,,,,,,,,,,
,35.3,38.40033968,,,,,,,,,,,,,,,,,
,35.3,8.211155862,,,,,,,,,,,,,,,,,
,35.4,54.65605405,,,,,,,,,,,,,,,,,
,35.4,38.27132608,,,,,,,,,,,,,,,,,
,35.4,8.211155862,,,,,,,,,,,,,,,,,
,35.5,54.52704044,,,,,,,,,,,,,,,,,
,35.5,38.40033968,,,,,,,,,,,,,,,,,
,35.5,8.211155862,,,,,,,,,,,,,,,,,
,35.6,38.40033968,,,,,,,,,,,,,,,,,
,35.7,38.40033968,,,,,,,,,,,,,,,,,
,35.8,38.52935329,,,,,,,,,,,,,,,,,
,35.9,38.52935329,,,,,,,,,,,,,,,,,
,36,38.6583669,,,,,,,,,,,,,,,,,
,36,14.01676814,,,,,,,,,,,,,,,,,
,36.1,38.91639411,,,,,,,,,,,,,,,,,
,36.1,14.01676814,,,,,,,,,,,,,,,,,
,36.2,38.91639411,,,,,,,,,,,,,,,,,
,36.2,14.27479535,,,,,,,,,,,,,,,,,
,36.3,39.30343493,,,,,,,,,,,,,,,,,
,36.3,14.27479535,,,,,,,,,,,,,,,,,
,36.4,55.17210847,,,,,,,,,,,,,,,,,
,36.4,39.56146214,,,,,,,,,,,,,,,,,
,36.4,14.27479535,,,,,,,,,,,,,,,,,
,36.5,55.17210847,,,,,,,,,,,,,,,,,
,36.5,39.81948935,,,,,,,,,,,,,,,,,
,36.5,14.53282256,,,,,,,,,,,,,,,,,
,36.6,55.30112208,,,,,,,,,,,,,,,,,
,36.6,39.81948935,,,,,,,,,,,,,,,,,
,36.6,14.53282256,,,,,,,,,,,,,,,,,
,36.7,55.55914929,,,,,,,,,,,,,,,,,
,36.7,39.94850296,,,,,,,,,,,,,,,,,
,36.8,55.55914929,,,,,,,,,,,,,,,,,
,36.8,40.20653017,,,,,,,,,,,,,,,,,
,36.9,55.6881629,,,,,,,,,,,,,,,,,
,36.9,40.20653017,,,,,,,,,,,,,,,,,
,37,55.94619011,,,,,,,,,,,,,,,,,
,37,40.72258459,,,,,,,,,,,,,,,,,
,37.1,40.98061181,,,,,,,,,,,,,,,,,
,37.2,41.23863902,,,,,,,,,,,,,,,,,
,37.3,41.23863902,,,,,,,,,,,,,,,,,
,37.4,41.49666623,,,,,,,,,,,,,,,,,
,37.5,42.14173426,,,,,,,,,,,,,,,,,
,37.6,57.8813942,,,,,,,,,,,,,,,,,
,37.6,42.14173426,,,,,,,,,,,,,,,,,
,37.6,15.17789059,,,,,,,,,,,,,,,,,
,37.7,58.01040781,,,,,,,,,,,,,,,,,
,37.7,42.52877508,,,,,,,,,,,,,,,,,
,37.7,15.17789059,,,,,,,,,,,,,,,,,
,37.8,58.01040781,,,,,,,,,,,,,,,,,
,37.8,43.0448295,,,,,,,,,,,,,,,,,
,37.8,15.17789059,,,,,,,,,,,,,,,,,
,37.9,58.26843502,,,,,,,,,,,,,,,,,
,37.9,43.0448295,,,,,,,,,,,,,,,,,
,37.9,15.3069042,,,,,,,,,,,,,,,,,
,38,58.52646223,,,,,,,,,,,,,,,,,
,38,43.43187032,,,,,,,,,,,,,,,,,
,38,15.4359178,,,,,,,,,,,,,,,,,
,38.1,58.65547584,,,,,,,,,,,,,,,,,
,38.1,43.81891114,,,,,,,,,,,,,,,,,
,38.1,15.4359178,,,,,,,,,,,,,,,,,
,38.2,58.65547584,,,,,,,,,,,,,,,,,
,38.2,44.59299278,,,,,,,,,,,,,,,,,
,38.2,15.56493141,,,,,,,,,,,,,,,,,
,38.3,44.59299278,,,,,,,,,,,,,,,,,
,38.3,15.82295862,,,,,,,,,,,,,,,,,
,38.4,44.98003359,,,,,,,,,,,,,,,,,
,38.5,45.49608802,,,,,,,,,,,,,,,,,
,38.6,45.49608802,,,,,,,,,,,,,,,,,
,38.7,60.97772075,,,,,,,,,,,,,,,,,
,38.7,46.01214244,,,,,,,,,,,,,,,,,
,38.8,61.23574796,,,,,,,,,,,,,,,,,
,38.8,46.52819687,,,,,,,,,,,,,,,,,
,38.9,61.23574796,,,,,,,,,,,,,,,,,
,38.9,46.78622408,,,,,,,,,,,,,,,,,
,39,61.75180238,,,,,,,,,,,,,,,,,
,39,47.04425129,,,,,,,,,,,,,,,,,
,39.1,47.81833293,,,,,,,,,,,,,,,,,
,39.2,48.20537375,,,,,,,,,,,,,,,,,
,39.3,48.20537375,,,,,,,,,,,,,,,,,
,39.3,16.85506747,,,,,,,,,,,,,,,,,
,39.4,63.94503369,,,,,,,,,,,,,,,,,
,39.4,48.72142817,,,,,,,,,,,,,,,,,
,39.4,16.98408108,,,,,,,,,,,,,,,,,
,39.5,63.94503369,,,,,,,,,,,,,,,,,
,39.5,49.3664962,,,,,,,,,,,,,,,,,
,39.5,16.98408108,,,,,,,,,,,,,,,,,
,39.6,64.33207451,,,,,,,,,,,,,,,,,
,39.6,49.3664962,,,,,,,,,,,,,,,,,
,39.6,17.11309468,,,,,,,,,,,,,,,,,
,39.7,64.59010172,,,,,,,,,,,,,,,,,
,39.7,49.62452341,,,,,,,,,,,,,,,,,
,39.7,17.37112189,,,,,,,,,,,,,,,,,
,39.8,64.84812893,,,,,,,,,,,,,,,,,
,39.8,50.26959144,,,,,,,,,,,,,,,,,
,39.8,17.37112189,,,,,,,,,,,,,,,,,
,39.9,64.84812893,,,,,,,,,,,,,,,,,
,39.9,50.91465947,,,,,,,,,,,,,,,,,
,39.9,17.62914911,,,,,,,,,,,,,,,,,
,40,50.91465947,,,,,,,,,,,,,,,,,
,40,17.75816271,,,,,,,,,,,,,,,,,
,40.1,67.29938745,,,,,,,,,,,,,,,,,
,40.1,51.68874111,,,,,,,,,,,,,,,,,
,40.1,18.01618992,,,,,,,,,,,,,,,,,
,40.2,67.29938745,,,,,,,,,,,,,,,,,
,40.2,52.20479553,,,,,,,,,,,,,,,,,
,40.2,18.01618992,,,,,,,,,,,,,,,,,
,40.3,67.42840105,,,,,,,,,,,,,,,,,
,40.3,52.20479553,,,,,,,,,,,,,,,,,
,40.3,18.14520353,,,,,,,,,,,,,,,,,
,40.4,67.68642826,,,,,,,,,,,,,,,,,
,40.4,52.46282275,,,,,,,,,,,,,,,,,
,40.4,10.01734635,,,,,,,,,,,,,,,,,
,40.5,67.68642826,,,,,,,,,,,,,,,,,
,40.5,52.72084996,,,,,,,,,,,,,,,,,
,40.5,10.01734635,,,,,,,,,,,,,,,,,
,40.6,68.07346908,,,,,,,,,,,,,,,,,
,40.6,52.72084996,,,,,,,,,,,,,,,,,
,40.6,10.01734635,,,,,,,,,,,,,,,,,
,40.7,52.33380914,,,,,,,,,,,,,,,,,
,40.7,18.01618992,,,,,,,,,,,,,,,,,
,40.7,9.888332741,,,,,,,,,,,,,,,,,
,40.8,66.00925139,,,,,,,,,,,,,,,,,
,40.8,51.4307139,,,,,,,,,,,,,,,,,
,40.8,9.759319135,,,,,,,,,,,,,,,,,
,40.9,66.00925139,,,,,,,,,,,,,,,,,
,40.9,50.78564587,,,,,,,,,,,,,,,,,
,40.9,9.759319135,,,,,,,,,,,,,,,,,
,41,66.00925139,,,,,,,,,,,,,,,,,
,41,50.78564587,,,,,,,,,,,,,,,,,
,41,9.630305529,,,,,,,,,,,,,,,,,
,41.1,65.62221057,,,,,,,,,,,,,,,,,
,41.1,49.75353702,,,,,,,,,,,,,,,,,
,41.1,16.98408108,,,,,,,,,,,,,,,,,
,41.2,64.07404729,,,,,,,,,,,,,,,,,
,41.2,48.20537375,,,,,,,,,,,,,,,,,
,41.2,16.98408108,,,,,,,,,,,,,,,,,
,41.3,62.78391123,,,,,,,,,,,,,,,,,
,41.3,47.43129211,,,,,,,,,,,,,,,,,
,41.3,16.72605386,,,,,,,,,,,,,,,,,
,41.4,62.65489763,,,,,,,,,,,,,,,,,
,41.4,46.78622408,,,,,,,,,,,,,,,,,
,41.4,16.46802665,,,,,,,,,,,,,,,,,
,41.5,45.36707441,,,,,,,,,,,,,,,,,
,41.5,16.33901304,,,,,,,,,,,,,,,,,
,41.6,44.85101999,,,,,,,,,,,,,,,,,
,41.6,16.33901304,,,,,,,,,,,,,,,,,
,41.7,44.85101999,,,,,,,,,,,,,,,,,
,41.7,15.82295862,,,,,,,,,,,,,,,,,
,41.8,59.42955748,,,,,,,,,,,,,,,,,
,41.8,43.56088393,,,,,,,,,,,,,,,,,
,41.9,58.91350305,,,,,,,,,,,,,,,,,
,41.9,42.14173426,,,,,,,,,,,,,,,,,
,42,58.91350305,,,,,,,,,,,,,,,,,
,42,41.36765262,,,,,,,,,,,,,,,,,
,42.1,41.36765262,,,,,,,,,,,,,,,,,
,42.2,40.8515982,,,,,,,,,,,,,,,,,
,42.3,40.33554378,,,,,,,,,,,,,,,,,
,42.4,56.46224454,,,,,,,,,,,,,,,,,
,42.4,40.07751656,,,,,,,,,,,,,,,,,
,42.5,56.07520372,,,,,,,,,,,,,,,,,
,42.5,39.81948935,,,,,,,,,,,,,,,,,
,42.6,55.8171765,,,,,,,,,,,,,,,,,
,42.6,39.30343493,,,,,,,,,,,,,,,,,
,42.6,14.53282256,,,,,,,,,,,,,,,,,
,42.7,55.8171765,,,,,,,,,,,,,,,,,
,42.7,39.04540771,,,,,,,,,,,,,,,,,
,42.7,14.53282256,,,,,,,,,,,,,,,,,
,42.8,39.04540771,,,,,,,,,,,,,,,,,
,42.8,14.53282256,,,,,,,,,,,,,,,,,
,42.9,38.91639411,,,,,,,,,,,,,,,,,
,43,38.52935329,,,,,,,,,,,,,,,,,
,43.1,38.52935329,,,,,,,,,,,,,,,,,
,43.2,38.40033968,,,,,,,,,,,,,,,,,
,43.3,38.40033968,,,,,,,,,,,,,,,,,
,43.4,38.14231247,,,,,,,,,,,,,,,,,
,43.5,38.14231247,,,,,,,,,,,,,,,,,
,43.5,14.14578174,,,,,,,,,,,,,,,,,
,43.6,38.40033968,,,,,,,,,,,,,,,,,
,43.6,14.27479535,,,,,,,,,,,,,,,,,
,43.7,38.40033968,,,,,,,,,,,,,,,,,
,43.7,14.27479535,,,,,,,,,,,,,,,,,
,43.8,54.52704044,,,,,,,,,,,,,,,,,
,43.8,38.40033968,,,,,,,,,,,,,,,,,
,43.9,54.52704044,,,,,,,,,,,,,,,,,
,43.9,38.6583669,,,,,,,,,,,,,,,,,
,44,54.52704044,,,,,,,,,,,,,,,,,
,44,38.91639411,,,,,,,,,,,,,,,,,
,44.1,54.52704044,,,,,,,,,,,,,,,,,
,44.1,39.04540771,,,,,,,,,,,,,,,,,
,44.2,54.78506766,,,,,,,,,,,,,,,,,
,44.2,39.04540771,,,,,,,,,,,,,,,,,
,44.3,54.91408126,,,,,,,,,,,,,,,,,
,44.3,39.30343493,,,,,,,,,,,,,,,,,
,44.4,54.91408126,,,,,,,,,,,,,,,,,
,44.4,39.56146214,,,,,,,,,,,,,,,,,
,44.5,39.56146214,,,,,,,,,,,,,,,,,
,44.6,39.81948935,,,,,,,,,,,,,,,,,
,44.6,14.66183617,,,,,,,,,,,,,,,,,
,44.7,40.07751656,,,,,,,,,,,,,,,,,
,44.7,14.66183617,,,,,,,,,,,,,,,,,
,44.8,40.46455738,,,,,,,,,,,,,,,,,
,44.8,14.66183617,,,,,,,,,,,,,,,,,
,44.9,40.46455738,,,,,,,,,,,,,,,,,
,44.9,14.66183617,,,,,,,,,,,,,,,,,
,45,56.59125814,,,,,,,,,,,,,,,,,
,45,40.8515982,,,,,,,,,,,,,,,,,
,45,14.66183617,,,,,,,,,,,,,,,,,
,45.1,56.59125814,,,,,,,,,,,,,,,,,
,45.1,41.23863902,,,,,,,,,,,,,,,,,
,45.1,14.66183617,,,,,,,,,,,,,,,,,
,45.2,56.59125814,,,,,,,,,,,,,,,,,
,45.2,41.23863902,,,,,,,,,,,,,,,,,
,45.2,14.79084977,,,,,,,,,,,,,,,,,
,45.3,56.84928535,,,,,,,,,,,,,,,,,
,45.3,41.49666623,,,,,,,,,,,,,,,,,
,45.3,14.79084977,,,,,,,,,,,,,,,,,
,45.4,56.84928535,,,,,,,,,,,,,,,,,
,45.4,41.75469344,,,,,,,,,,,,,,,,,
,45.4,14.79084977,,,,,,,,,,,,,,,,,
,45.5,57.10731257,,,,,,,,,,,,,,,,,
,45.5,41.75469344,,,,,,,,,,,,,,,,,
,45.5,15.17789059,,,,,,,,,,,,,,,,,
,45.6,57.36533978,,,,,,,,,,,,,,,,,
,45.6,42.39976147,,,,,,,,,,,,,,,,,
,45.7,42.78680229,,,,,,,,,,,,,,,,,
,45.8,43.0448295,,,,,,,,,,,,,,,,,
,45.9,43.0448295,,,,,,,,,,,,,,,,,
,46,43.68989753,,,,,,,,,,,,,,,,,
,46.1,44.07693835,,,,,,,,,,,,,,,,,
,46.2,59.42955748,,,,,,,,,,,,,,,,,
,46.2,44.07693835,,,,,,,,,,,,,,,,,
,46.3,59.81659829,,,,,,,,,,,,,,,,,
,46.3,44.85101999,,,,,,,,,,,,,,,,,
,46.4,60.07462551,,,,,,,,,,,,,,,,,
,46.4,45.23806081,,,,,,,,,,,,,,,,,
,46.5,60.07462551,,,,,,,,,,,,,,,,,
,46.5,45.49608802,,,,,,,,,,,,,,,,,
,46.5,15.95197223,,,,,,,,,,,,,,,,,
,46.6,60.20363911,,,,,,,,,,,,,,,,,
,46.6,45.62510162,,,,,,,,,,,,,,,,,
,46.6,16.08098583,,,,,,,,,,,,,,,,,
,46.7,46.01214244,,,,,,,,,,,,,,,,,
,46.7,16.08098583,,,,,,,,,,,,,,,,,
,46.8,46.65721047,,,,,,,,,,,,,,,,,
,46.8,16.20999944,,,,,,,,,,,,,,,,,
,46.9,46.65721047,,,,,,,,,,,,,,,,,
,46.9,16.33901304,,,,,,,,,,,,,,,,,
,47,47.04425129,,,,,,,,,,,,,,,,,
,47,16.59704026,,,,,,,,,,,,,,,,,
,47.1,47.68931932,,,,,,,,,,,,,,,,,
,47.1,16.59704026,,,,,,,,,,,,,,,,,
,47.2,62.52588402,,,,,,,,,,,,,,,,,
,47.2,47.68931932,,,,,,,,,,,,,,,,,
,47.2,16.59704026,,,,,,,,,,,,,,,,,
,47.3,62.91292484,,,,,,,,,,,,,,,,,
,47.3,48.33438735,,,,,,,,,,,,,,,,,
,47.3,16.85506747,,,,,,,,,,,,,,,,,
,47.4,63.29996566,,,,,,,,,,,,,,,,,
,47.4,48.97945538,,,,,,,,,,,,,,,,,
,47.5,63.29996566,,,,,,,,,,,,,,,,,
,47.5,49.62452341,,,,,,,,,,,,,,,,,
,47.6,49.62452341,,,,,,,,,,,,,,,,,
,47.7,49.88255063,,,,,,,,,,,,,,,,,
,47.8,50.52761866,,,,,,,,,,,,,,,,,
,47.9,65.75122417,,,,,,,,,,,,,,,,,
,47.9,50.52761866,,,,,,,,,,,,,,,,,
,47.9,9.759319135,,,,,,,,,,,,,,,,,
